timestamp,date,version,fees_usd
1734566400,2024-12-19,Frax Ether,246133.0
1734652800,2024-12-20,Frax,11462.0
1734652800,2024-12-20,Fraxlend,15070.0
1734652800,2024-12-20,Frax Swap,9339.0
1734652800,2024-12-20,Frax Ether,0.0
1734739200,2024-12-21,Frax,3422.0
1734739200,2024-12-21,Fraxlend,5405.0
1734739200,2024-12-21,Frax Swap,5426.0
1734739200,2024-12-21,Frax Ether,0.0
1734825600,2024-12-22,Frax,1175.0
1734825600,2024-12-22,Fraxlend,4213.0
1734825600,2024-12-22,Frax Swap,6240.0
1734825600,2024-12-22,Frax Ether,0.0
1734912000,2024-12-23,Frax,19871.0
1734912000,2024-12-23,Fraxlend,22728.0
1734912000,2024-12-23,Frax Swap,25433.0
1734912000,2024-12-23,Frax Ether,0.0
1734998400,2024-12-24,Frax,12321.0
1734998400,2024-12-24,Fraxlend,15472.0
1734998400,2024-12-24,Frax Swap,13583.0
1734998400,2024-12-24,Frax Ether,0.0
1735084800,2024-12-25,Frax,9184.0
1735084800,2024-12-25,Fraxlend,11625.0
1735084800,2024-12-25,Frax Swap,13452.0
1735084800,2024-12-25,Frax Ether,0.0
1735171200,2024-12-26,Frax,5111.0
1735171200,2024-12-26,Fraxlend,12562.0
1735171200,2024-12-26,Frax Swap,7666.0
1735171200,2024-12-26,Frax Ether,273468.0
1735257600,2024-12-27,Frax,16670.0
1735257600,2024-12-27,Fraxlend,22913.0
1735257600,2024-12-27,Frax Swap,9614.0
1735257600,2024-12-27,Frax Ether,0.0
1735344000,2024-12-28,Frax,4623.0
1735344000,2024-12-28,Fraxlend,7263.0
1735344000,2024-12-28,Frax Swap,13071.0
1735344000,2024-12-28,Frax Ether,0.0
1735430400,2024-12-29,Frax,14610.0
1735430400,2024-12-29,Fraxlend,16537.0
1735430400,2024-12-29,Frax Swap,3910.0
1735430400,2024-12-29,Frax Ether,0.0
1735516800,2024-12-30,Frax,18816.0
1735516800,2024-12-30,Fraxlend,25163.0
1735516800,2024-12-30,Frax Swap,7228.0
1735516800,2024-12-30,Frax Ether,0.0
1735603200,2024-12-31,Frax,18250.0
1735603200,2024-12-31,Fraxlend,21323.0
1735603200,2024-12-31,Frax Swap,5098.0
1735603200,2024-12-31,Frax Ether,0.0
1735689600,2025-01-01,Frax,8331.0
1735689600,2025-01-01,Fraxlend,10410.0
1735689600,2025-01-01,Frax Swap,2454.0
1735689600,2025-01-01,Frax Ether,0.0
1735776000,2025-01-02,Frax,24758.0
1735776000,2025-01-02,Fraxlend,31189.0
1735776000,2025-01-02,Frax Swap,6448.0
1735776000,2025-01-02,Frax Ether,241234.0
1735862400,2025-01-03,Frax,11876.0
1735862400,2025-01-03,Fraxlend,13958.0
1735862400,2025-01-03,Frax Swap,3364.0
1735862400,2025-01-03,Frax Ether,0.0
1735948800,2025-01-04,Frax,18836.0
1735948800,2025-01-04,Fraxlend,24975.0
1735948800,2025-01-04,Frax Swap,5203.0
1735948800,2025-01-04,Frax Ether,0.0
1736035200,2025-01-05,Frax,25118.0
1736035200,2025-01-05,Fraxlend,26798.0
1736035200,2025-01-05,Frax Swap,2707.0
1736035200,2025-01-05,Frax Ether,0.0
1736121600,2025-01-06,Frax,9680.0
1736121600,2025-01-06,Fraxlend,12639.0
1736121600,2025-01-06,Frax Swap,6574.0
1736121600,2025-01-06,Frax Ether,0.0
1736208000,2025-01-07,Frax,16796.0
1736208000,2025-01-07,Fraxlend,20875.0
1736208000,2025-01-07,Frax Swap,5567.0
1736208000,2025-01-07,Frax Ether,0.0
1736294400,2025-01-08,Frax,13459.0
1736294400,2025-01-08,Fraxlend,16268.0
1736294400,2025-01-08,Frax Swap,5758.0
1736294400,2025-01-08,Frax Ether,0.0
1736380800,2025-01-09,Frax,10968.0
1736380800,2025-01-09,Fraxlend,14600.0
1736380800,2025-01-09,Frax Swap,6375.0
1736380800,2025-01-09,Frax Ether,258449.0
1736467200,2025-01-10,Frax,12334.0
1736467200,2025-01-10,Fraxlend,19434.0
1736467200,2025-01-10,Frax Swap,13612.0
1736467200,2025-01-10,Frax Ether,0.0
1736553600,2025-01-11,Frax,12846.0
1736553600,2025-01-11,Fraxlend,14395.0
1736553600,2025-01-11,Frax Swap,2623.0
1736553600,2025-01-11,Frax Ether,0.0
1736640000,2025-01-12,Frax,16994.0
1736640000,2025-01-12,Fraxlend,20849.0
1736640000,2025-01-12,Frax Swap,2305.0
1736640000,2025-01-12,Frax Ether,0.0
1736726400,2025-01-13,Frax,14598.0
1736726400,2025-01-13,Fraxlend,23411.0
1736726400,2025-01-13,Frax Swap,7928.0
1736726400,2025-01-13,Frax Ether,0.0
1736812800,2025-01-14,Frax,11268.0
1736812800,2025-01-14,Fraxlend,12016.0
1736812800,2025-01-14,Frax Swap,4652.0
1736812800,2025-01-14,Frax Ether,0.0
1736899200,2025-01-15,Frax,10638.0
1736899200,2025-01-15,Fraxlend,14678.0
1736899200,2025-01-15,Frax Swap,4284.0
1736899200,2025-01-15,Frax Ether,0.0
1736985600,2025-01-16,Frax,8349.0
1736985600,2025-01-16,Fraxlend,11718.0
1736985600,2025-01-16,Frax Swap,4009.0
1736985600,2025-01-16,Frax Ether,236840.0
1737072000,2025-01-17,Frax,11285.0
1737072000,2025-01-17,Fraxlend,13936.0
1737072000,2025-01-17,Frax Swap,3223.0
1737072000,2025-01-17,Frax Ether,0.0
1737158400,2025-01-18,Frax,15559.0
1737158400,2025-01-18,Fraxlend,18115.0
1737158400,2025-01-18,Frax Swap,3961.0
1737158400,2025-01-18,Frax Ether,0.0
1737244800,2025-01-19,Frax,3795.0
1737244800,2025-01-19,Fraxlend,5741.0
1737244800,2025-01-19,Frax Swap,5652.0
1737244800,2025-01-19,Frax Ether,0.0
1737331200,2025-01-20,Frax,6089.0
1737331200,2025-01-20,Fraxlend,11295.0
1737331200,2025-01-20,Frax Swap,6529.0
1737331200,2025-01-20,Frax Ether,0.0
1737417600,2025-01-21,Frax,8869.0
1737417600,2025-01-21,Fraxlend,10725.0
1737417600,2025-01-21,Frax Swap,4169.0
1737417600,2025-01-21,Frax Ether,0.0
1737504000,2025-01-22,Frax,11303.0
1737504000,2025-01-22,Fraxlend,14979.0
1737504000,2025-01-22,Frax Swap,3459.0
1737504000,2025-01-22,Frax Ether,0.0
1737590400,2025-01-23,Frax,410.0
1737590400,2025-01-23,Fraxlend,1421.0
1737590400,2025-01-23,Frax Swap,3974.0
1737590400,2025-01-23,Frax Ether,250192.0
1737676800,2025-01-24,Frax,12883.0
1737676800,2025-01-24,Fraxlend,17797.0
1737676800,2025-01-24,Frax Swap,2825.0
1737676800,2025-01-24,Frax Ether,0.0
1737763200,2025-01-25,Frax,4073.0
1737763200,2025-01-25,Fraxlend,5150.0
1737763200,2025-01-25,Frax Swap,1541.0
1737763200,2025-01-25,Frax Ether,0.0
1737849600,2025-01-26,Frax,9907.0
1737849600,2025-01-26,Fraxlend,12224.0
1737849600,2025-01-26,Frax Swap,1953.0
1737849600,2025-01-26,Frax Ether,0.0
1737936000,2025-01-27,Frax,8869.0
1737936000,2025-01-27,Fraxlend,11619.0
1737936000,2025-01-27,Frax Swap,4025.0
1737936000,2025-01-27,Frax Ether,0.0
1738022400,2025-01-28,Frax,11707.0
1738022400,2025-01-28,Fraxlend,13171.0
1738022400,2025-01-28,Frax Swap,3897.0
1738022400,2025-01-28,Frax Ether,0.0
1738108800,2025-01-29,Frax,7623.0
1738108800,2025-01-29,Fraxlend,8100.0
1738108800,2025-01-29,Frax Swap,3565.0
1738108800,2025-01-29,Frax Ether,0.0
1738195200,2025-01-30,Frax,11408.0
1738195200,2025-01-30,Fraxlend,17224.0
1738195200,2025-01-30,Frax Swap,2426.0
1738195200,2025-01-30,Frax Ether,224806.0
1738281600,2025-01-31,Frax,7475.0
1738281600,2025-01-31,Fraxlend,7797.0
1738281600,2025-01-31,Frax Swap,2844.0
1738281600,2025-01-31,Frax Ether,0.0
1738368000,2025-02-01,Frax,7311.0
1738368000,2025-02-01,Fraxlend,9371.0
1738368000,2025-02-01,Frax Swap,1916.0
1738368000,2025-02-01,Frax Ether,0.0
1738454400,2025-02-02,Frax,8857.0
1738454400,2025-02-02,Fraxlend,15418.0
1738454400,2025-02-02,Frax Swap,7444.0
1738454400,2025-02-02,Frax Ether,0.0
1738540800,2025-02-03,Frax,6436.0
1738540800,2025-02-03,Fraxlend,13786.0
1738540800,2025-02-03,Frax Swap,12372.0
1738540800,2025-02-03,Frax Ether,0.0
1738627200,2025-02-04,Frax,8066.0
1738627200,2025-02-04,Fraxlend,9756.0
1738627200,2025-02-04,Frax Swap,6903.0
1738627200,2025-02-04,Frax Ether,0.0
1738713600,2025-02-05,Frax,189.0
1738713600,2025-02-05,Fraxlend,7045.0
1738713600,2025-02-05,Frax Swap,2968.0
1738713600,2025-02-05,Frax Ether,0.0
1738800000,2025-02-06,Frax,3417.0
1738800000,2025-02-06,Fraxlend,4515.0
1738800000,2025-02-06,Frax Swap,3669.0
1738800000,2025-02-06,Frax Ether,188499.0
1738886400,2025-02-07,Frax,11371.0
1738886400,2025-02-07,Fraxlend,12304.0
1738886400,2025-02-07,Frax Swap,3930.0
1738886400,2025-02-07,Frax Ether,0.0
1738972800,2025-02-08,Frax,4841.0
1738972800,2025-02-08,Fraxlend,8044.0
1738972800,2025-02-08,Frax Swap,1681.0
1738972800,2025-02-08,Frax Ether,0.0
1739059200,2025-02-09,Frax,9790.0
1739059200,2025-02-09,Fraxlend,10463.0
1739059200,2025-02-09,Frax Swap,3138.0
1739059200,2025-02-09,Frax Ether,0.0
1739145600,2025-02-10,Frax,3950.0
1739145600,2025-02-10,Fraxlend,5126.0
1739145600,2025-02-10,Frax Swap,2604.0
1739145600,2025-02-10,Frax Ether,0.0
1739232000,2025-02-11,Frax,8693.0
1739232000,2025-02-11,Fraxlend,10818.0
1739232000,2025-02-11,Frax Swap,2537.0
1739232000,2025-02-11,Frax Ether,0.0
1739318400,2025-02-12,Frax,1410.0
1739318400,2025-02-12,Fraxlend,2836.0
1739318400,2025-02-12,Frax Swap,4212.0
1739318400,2025-02-12,Frax Ether,0.0
1739404800,2025-02-13,Frax,10895.0
1739404800,2025-02-13,Fraxlend,12291.0
1739404800,2025-02-13,Frax Swap,2221.0
1739404800,2025-02-13,Frax Ether,170400.0
1739491200,2025-02-14,Frax,4102.0
1739491200,2025-02-14,Fraxlend,5102.0
1739491200,2025-02-14,Frax Swap,1554.0
1739491200,2025-02-14,Frax Ether,0.0
1739577600,2025-02-15,Frax,37.0
1739577600,2025-02-15,Fraxlend,438.0
1739577600,2025-02-15,Frax Swap,716.0
1739577600,2025-02-15,Frax Ether,0.0
1739664000,2025-02-16,Frax,9885.0
1739664000,2025-02-16,Fraxlend,10177.0
1739664000,2025-02-16,Frax Swap,1095.0
1739664000,2025-02-16,Frax Ether,0.0
1739750400,2025-02-17,Frax,6220.0
1739750400,2025-02-17,Fraxlend,9814.0
1739750400,2025-02-17,Frax Swap,2348.0
1739750400,2025-02-17,Frax Ether,0.0
1739836800,2025-02-18,Frax,11250.0
1739836800,2025-02-18,Fraxlend,16171.0
1739836800,2025-02-18,Frax Swap,2668.0
1739836800,2025-02-18,Frax Ether,0.0
1739923200,2025-02-19,Frax,564.0
1739923200,2025-02-19,Fraxlend,2758.0
1739923200,2025-02-19,Frax Swap,22149.0
1739923200,2025-02-19,Frax Ether,0.0
1740009600,2025-02-20,Frax,10204.0
1740009600,2025-02-20,Fraxlend,11417.0
1740009600,2025-02-20,Frax Swap,1844.0
1740009600,2025-02-20,Frax Ether,176903.0
1740096000,2025-02-21,Frax,5821.0
1740096000,2025-02-21,Fraxlend,8188.0
1740096000,2025-02-21,Frax Swap,3063.0
1740096000,2025-02-21,Frax Ether,0.0
1740182400,2025-02-22,Frax,6992.0
1740182400,2025-02-22,Fraxlend,8457.0
1740182400,2025-02-22,Frax Swap,2060.0
1740182400,2025-02-22,Frax Ether,0.0
1740268800,2025-02-23,Frax,6500.0
1740268800,2025-02-23,Fraxlend,9356.0
1740268800,2025-02-23,Frax Swap,1632.0
1740268800,2025-02-23,Frax Ether,0.0
1740355200,2025-02-24,Frax,9307.0
1740355200,2025-02-24,Fraxlend,13470.0
1740355200,2025-02-24,Frax Swap,3658.0
1740355200,2025-02-24,Frax Ether,0.0
1740441600,2025-02-25,Frax,4649.0
1740441600,2025-02-25,Fraxlend,7244.0
1740441600,2025-02-25,Frax Swap,5723.0
1740441600,2025-02-25,Frax Ether,0.0
1740528000,2025-02-26,Frax,9888.0
1740528000,2025-02-26,Fraxlend,10990.0
1740528000,2025-02-26,Frax Swap,4186.0
1740528000,2025-02-26,Frax Ether,0.0
1740614400,2025-02-27,Frax,5052.0
1740614400,2025-02-27,Fraxlend,6765.0
1740614400,2025-02-27,Frax Swap,3298.0
1740614400,2025-02-27,Frax Ether,154882.0
1740700800,2025-02-28,Frax,6011.0
1740700800,2025-02-28,Fraxlend,7467.0
1740700800,2025-02-28,Frax Swap,5932.0
1740700800,2025-02-28,Frax Ether,0.0
1740787200,2025-03-01,Frax,4524.0
1740787200,2025-03-01,Fraxlend,4972.0
1740787200,2025-03-01,Frax Swap,1650.0
1740787200,2025-03-01,Frax Ether,0.0
1740873600,2025-03-02,Frax,6593.0
1740873600,2025-03-02,Fraxlend,7368.0
1740873600,2025-03-02,Frax Swap,2107.0
1740873600,2025-03-02,Frax Ether,0.0
1740960000,2025-03-03,Frax,6423.0
1740960000,2025-03-03,Fraxlend,7358.0
1740960000,2025-03-03,Frax Swap,4361.0
1740960000,2025-03-03,Frax Ether,0.0
1741046400,2025-03-04,Frax,8268.0
1741046400,2025-03-04,Fraxlend,10774.0
1741046400,2025-03-04,Frax Swap,3840.0
1741046400,2025-03-04,Frax Ether,0.0
1741132800,2025-03-05,Frax,6165.0
1741132800,2025-03-05,Fraxlend,6469.0
1741132800,2025-03-05,Frax Swap,2289.0
1741132800,2025-03-05,Frax Ether,0.0
1741219200,2025-03-06,Frax,5093.0
1741219200,2025-03-06,Fraxlend,6069.0
1741219200,2025-03-06,Frax Swap,1769.0
1741219200,2025-03-06,Frax Ether,158442.0
1741305600,2025-03-07,Frax,6176.0
1741305600,2025-03-07,Fraxlend,9932.0
1741305600,2025-03-07,Frax Swap,2921.0
1741305600,2025-03-07,Frax Ether,0.0
1741392000,2025-03-08,Frax,4056.0
1741392000,2025-03-08,Fraxlend,4746.0
1741392000,2025-03-08,Frax Swap,1346.0
1741392000,2025-03-08,Frax Ether,0.0
1741478400,2025-03-09,Frax,7171.0
1741478400,2025-03-09,Fraxlend,9517.0
1741478400,2025-03-09,Frax Swap,2674.0
1741478400,2025-03-09,Frax Ether,0.0
1741564800,2025-03-10,Frax,5844.0
1741564800,2025-03-10,Fraxlend,7262.0
1741564800,2025-03-10,Frax Swap,3195.0
1741564800,2025-03-10,Frax Ether,0.0
1741651200,2025-03-11,Frax,6833.0
1741651200,2025-03-11,Fraxlend,10085.0
1741651200,2025-03-11,Frax Swap,4455.0
1741651200,2025-03-11,Frax Ether,0.0
1741737600,2025-03-12,Frax,4149.0
1741737600,2025-03-12,Fraxlend,5213.0
1741737600,2025-03-12,Frax Swap,2701.0
1741737600,2025-03-12,Frax Ether,0.0
1741824000,2025-03-13,Frax,3831.0
1741824000,2025-03-13,Fraxlend,4648.0
1741824000,2025-03-13,Frax Swap,1591.0
1741824000,2025-03-13,Frax Ether,125012.0
1741910400,2025-03-14,Frax,2386.0
1741910400,2025-03-14,Fraxlend,3727.0
1741910400,2025-03-14,Frax Swap,7201.0
1741910400,2025-03-14,Frax Ether,0.0
1741996800,2025-03-15,Frax,6359.0
1741996800,2025-03-15,Fraxlend,7296.0
1741996800,2025-03-15,Frax Swap,10034.0
1741996800,2025-03-15,Frax Ether,0.0
1742083200,2025-03-16,Frax,2123.0
1742083200,2025-03-16,Fraxlend,3668.0
1742083200,2025-03-16,Frax Swap,6353.0
1742083200,2025-03-16,Frax Ether,0.0
1742169600,2025-03-17,Frax,10973.0
1742169600,2025-03-17,Fraxlend,12382.0
1742169600,2025-03-17,Frax Swap,2789.0
1742169600,2025-03-17,Frax Ether,0.0
1742256000,2025-03-18,Frax,21.0
1742256000,2025-03-18,Fraxlend,1460.0
1742256000,2025-03-18,Frax Swap,2391.0
1742256000,2025-03-18,Frax Ether,0.0
1742342400,2025-03-19,Frax,12230.0
1742342400,2025-03-19,Fraxlend,12963.0
1742342400,2025-03-19,Frax Swap,7070.0
1742342400,2025-03-19,Frax Ether,0.0
1742428800,2025-03-20,Frax,508.0
1742428800,2025-03-20,Fraxlend,1655.0
1742428800,2025-03-20,Frax Swap,3477.0
1742428800,2025-03-20,Frax Ether,119745.0
1742515200,2025-03-21,Frax,2159.0
1742515200,2025-03-21,Fraxlend,2907.0
1742515200,2025-03-21,Frax Swap,1689.0
1742515200,2025-03-21,Frax Ether,0.0
1742601600,2025-03-22,Frax,2.0
1742601600,2025-03-22,Fraxlend,399.0
1742601600,2025-03-22,Frax Swap,1572.0
1742601600,2025-03-22,Frax Ether,0.0
1742688000,2025-03-23,Frax,142.0
1742688000,2025-03-23,Fraxlend,340.0
1742688000,2025-03-23,Frax Swap,1703.0
1742688000,2025-03-23,Frax Ether,0.0
1742774400,2025-03-24,Frax,25246.0
1742774400,2025-03-24,Fraxlend,27131.0
1742774400,2025-03-24,Frax Swap,1960.0
1742774400,2025-03-24,Frax Ether,0.0
1742860800,2025-03-25,Frax,5108.0
1742860800,2025-03-25,Fraxlend,8758.0
1742860800,2025-03-25,Frax Swap,2095.0
1742860800,2025-03-25,Frax Ether,0.0
1742947200,2025-03-26,Frax,5487.0
1742947200,2025-03-26,Fraxlend,6956.0
1742947200,2025-03-26,Frax Swap,3044.0
1742947200,2025-03-26,Frax Ether,0.0
1743033600,2025-03-27,Frax,3955.0
1743033600,2025-03-27,Fraxlend,5084.0
1743033600,2025-03-27,Frax Swap,2053.0
1743033600,2025-03-27,Frax Ether,117327.0
1743120000,2025-03-28,Frax,5586.0
1743120000,2025-03-28,Fraxlend,6280.0
1743120000,2025-03-28,Frax Swap,1844.0
1743120000,2025-03-28,Frax Ether,0.0
1743206400,2025-03-29,Frax,3515.0
1743206400,2025-03-29,Fraxlend,4340.0
1743206400,2025-03-29,Frax Swap,1612.0
1743206400,2025-03-29,Frax Ether,0.0
1743292800,2025-03-30,Frax,4930.0
1743292800,2025-03-30,Fraxlend,6078.0
1743292800,2025-03-30,Frax Swap,1721.0
1743292800,2025-03-30,Frax Ether,0.0
1743379200,2025-03-31,Frax,4064.0
1743379200,2025-03-31,Fraxlend,5632.0
1743379200,2025-03-31,Frax Swap,2234.0
1743379200,2025-03-31,Frax Ether,0.0
1743465600,2025-04-01,Frax,8867.0
1743465600,2025-04-01,Fraxlend,9671.0
1743465600,2025-04-01,Frax Swap,2317.0
1743465600,2025-04-01,Frax Ether,0.0
1743552000,2025-04-02,Frax,9354.0
1743552000,2025-04-02,Fraxlend,11244.0
1743552000,2025-04-02,Frax Swap,3443.0
1743552000,2025-04-02,Frax Ether,0.0
1743638400,2025-04-03,Frax,4659.0
1743638400,2025-04-03,Fraxlend,5338.0
1743638400,2025-04-03,Frax Swap,2515.0
1743638400,2025-04-03,Frax Ether,124359.0
1743724800,2025-04-04,Frax,4605.0
1743724800,2025-04-04,Fraxlend,5343.0
1743724800,2025-04-04,Frax Swap,2150.0
1743724800,2025-04-04,Frax Ether,0.0
1743811200,2025-04-05,Frax,493.0
1743811200,2025-04-05,Fraxlend,1318.0
1743811200,2025-04-05,Frax Swap,762.0
1743811200,2025-04-05,Frax Ether,0.0
1743897600,2025-04-06,Frax,10993.0
1743897600,2025-04-06,Fraxlend,17305.0
1743897600,2025-04-06,Frax Swap,3107.0
1743897600,2025-04-06,Frax Ether,0.0
1743984000,2025-04-07,Frax,5783.0
1743984000,2025-04-07,Fraxlend,15655.0
1743984000,2025-04-07,Frax Swap,4747.0
1743984000,2025-04-07,Frax Ether,0.0
1744070400,2025-04-08,Frax,5432.0
1744070400,2025-04-08,Fraxlend,7287.0
1744070400,2025-04-08,Frax Swap,2613.0
1744070400,2025-04-08,Frax Ether,0.0
1744156800,2025-04-09,Frax,1975.0
1744156800,2025-04-09,Fraxlend,6868.0
1744156800,2025-04-09,Frax Swap,3775.0
1744156800,2025-04-09,Frax Ether,0.0
1744243200,2025-04-10,Frax,5230.0
1744243200,2025-04-10,Fraxlend,6210.0
1744243200,2025-04-10,Frax Swap,1726.0
1744243200,2025-04-10,Frax Ether,104005.0
1744329600,2025-04-11,Frax,3484.0
1744329600,2025-04-11,Fraxlend,4127.0
1744329600,2025-04-11,Frax Swap,1711.0
1744329600,2025-04-11,Frax Ether,0.0
1744416000,2025-04-12,Frax,3004.0
1744416000,2025-04-12,Fraxlend,3373.0
1744416000,2025-04-12,Frax Swap,1263.0
1744416000,2025-04-12,Frax Ether,0.0
1744502400,2025-04-13,Frax,3324.0
1744502400,2025-04-13,Fraxlend,4146.0
1744502400,2025-04-13,Frax Swap,1435.0
1744502400,2025-04-13,Frax Ether,0.0
1744588800,2025-04-14,Frax,5351.0
1744588800,2025-04-14,Fraxlend,6369.0
1744588800,2025-04-14,Frax Swap,1316.0
1744588800,2025-04-14,Frax Ether,0.0
1744675200,2025-04-15,Frax,5738.0
1744675200,2025-04-15,Fraxlend,6511.0
1744675200,2025-04-15,Frax Swap,849.0
1744675200,2025-04-15,Frax Ether,0.0
1744761600,2025-04-16,Frax,891.0
1744761600,2025-04-16,Fraxlend,1894.0
1744761600,2025-04-16,Frax Swap,2382.0
1744761600,2025-04-16,Frax Ether,0.0
1744848000,2025-04-17,Frax,7260.0
1744848000,2025-04-17,Fraxlend,8222.0
1744848000,2025-04-17,Frax Swap,9064.0
1744848000,2025-04-17,Frax Ether,110996.0
1744934400,2025-04-18,Frax,4765.0
1744934400,2025-04-18,Fraxlend,5140.0
1744934400,2025-04-18,Frax Swap,4420.0
1744934400,2025-04-18,Frax Ether,0.0
1745020800,2025-04-19,Frax,3488.0
1745020800,2025-04-19,Fraxlend,4428.0
1745020800,2025-04-19,Frax Swap,1911.0
1745020800,2025-04-19,Frax Ether,0.0
1745107200,2025-04-20,Frax,5688.0
1745107200,2025-04-20,Fraxlend,6514.0
1745107200,2025-04-20,Frax Swap,2884.0
1745107200,2025-04-20,Frax Ether,0.0
1745193600,2025-04-21,Frax,3946.0
1745193600,2025-04-21,Fraxlend,4635.0
1745193600,2025-04-21,Frax Swap,1288.0
1745193600,2025-04-21,Frax Ether,0.0
1745280000,2025-04-22,Frax,5351.0
1745280000,2025-04-22,Fraxlend,7525.0
1745280000,2025-04-22,Frax Swap,2087.0
1745280000,2025-04-22,Frax Ether,0.0
1745366400,2025-04-23,Frax,3684.0
1745366400,2025-04-23,Fraxlend,4336.0
1745366400,2025-04-23,Frax Swap,2757.0
1745366400,2025-04-23,Frax Ether,0.0
1745452800,2025-04-24,Frax,5572.0
1745452800,2025-04-24,Fraxlend,9211.0
1745452800,2025-04-24,Frax Swap,2927.0
1745452800,2025-04-24,Frax Ether,118441.0
1745539200,2025-04-25,Frax,3518.0
1745539200,2025-04-25,Fraxlend,4459.0
1745539200,2025-04-25,Frax Swap,4131.0
1745539200,2025-04-25,Frax Ether,0.0
1745625600,2025-04-26,Frax,3647.0
1745625600,2025-04-26,Fraxlend,5317.0
1745625600,2025-04-26,Frax Swap,4286.0
1745625600,2025-04-26,Frax Ether,0.0
1745712000,2025-04-27,Frax,5496.0
1745712000,2025-04-27,Fraxlend,6805.0
1745712000,2025-04-27,Frax Swap,4489.0
1745712000,2025-04-27,Frax Ether,0.0
1745798400,2025-04-28,Frax,234.0
1745798400,2025-04-28,Fraxlend,1283.0
1745798400,2025-04-28,Frax Swap,4356.0
1745798400,2025-04-28,Frax Ether,0.0
1745884800,2025-04-29,Frax,6.0
1745884800,2025-04-29,Fraxlend,1162.0
1745884800,2025-04-29,Frax Swap,2187.0
1745884800,2025-04-29,Frax Ether,0.0
1745971200,2025-04-30,Frax,9989.0
1745971200,2025-04-30,Fraxlend,10099.0
1745971200,2025-04-30,Frax Swap,2234.0
1745971200,2025-04-30,Frax Ether,0.0
1746057600,2025-05-01,Frax,5344.0
1746057600,2025-05-01,Fraxlend,7395.0
1746057600,2025-05-01,Frax Swap,1209.0
1746057600,2025-05-01,Frax Ether,101294.0
1746144000,2025-05-02,Frax,5850.0
1746144000,2025-05-02,Fraxlend,6611.0
1746144000,2025-05-02,Frax Swap,905.0
1746144000,2025-05-02,Frax Ether,0.0
1746230400,2025-05-03,Frax,4092.0
1746230400,2025-05-03,Fraxlend,4643.0
1746230400,2025-05-03,Frax Swap,2883.0
1746230400,2025-05-03,Frax Ether,0.0
1746316800,2025-05-04,Frax,0.0
1746316800,2025-05-04,Fraxlend,3271.0
1746316800,2025-05-04,Frax Swap,1074.0
1746316800,2025-05-04,Frax Ether,0.0
1746403200,2025-05-05,Frax,5888.0
1746403200,2025-05-05,Fraxlend,6759.0
1746403200,2025-05-05,Frax Swap,4127.0
1746403200,2025-05-05,Frax Ether,0.0
1746489600,2025-05-06,Frax,6075.0
1746489600,2025-05-06,Fraxlend,6783.0
1746489600,2025-05-06,Frax Swap,2670.0
1746489600,2025-05-06,Frax Ether,0.0
1746576000,2025-05-07,Frax,3096.0
1746576000,2025-05-07,Fraxlend,4418.0
1746576000,2025-05-07,Frax Swap,2461.0
1746576000,2025-05-07,Frax Ether,0.0
1746662400,2025-05-08,Frax,3441.0
1746662400,2025-05-08,Fraxlend,4518.0
1746662400,2025-05-08,Frax Swap,2716.0
1746662400,2025-05-08,Frax Ether,120496.0
1746748800,2025-05-09,Frax,4144.0
1746748800,2025-05-09,Fraxlend,5249.0
1746748800,2025-05-09,Frax Swap,3340.0
1746748800,2025-05-09,Frax Ether,0.0
1746835200,2025-05-10,Frax,2724.0
1746835200,2025-05-10,Fraxlend,3361.0
1746835200,2025-05-10,Frax Swap,4442.0
1746835200,2025-05-10,Frax Ether,0.0
1746921600,2025-05-11,Frax,0.0
1746921600,2025-05-11,Fraxlend,445.0
1746921600,2025-05-11,Frax Swap,2763.0
1746921600,2025-05-11,Frax Ether,0.0
1747008000,2025-05-12,Frax,4087.0
1747008000,2025-05-12,Fraxlend,5168.0
1747008000,2025-05-12,Frax Swap,3699.0
1747008000,2025-05-12,Frax Ether,0.0
1747094400,2025-05-13,Frax,2750.0
1747094400,2025-05-13,Fraxlend,3297.0
1747094400,2025-05-13,Frax Swap,3465.0
1747094400,2025-05-13,Frax Ether,0.0
1747180800,2025-05-14,Frax,2753.0
1747180800,2025-05-14,Fraxlend,4387.0
1747180800,2025-05-14,Frax Swap,7095.0
1747180800,2025-05-14,Frax Ether,0.0
1747267200,2025-05-15,Frax,2594.0
1747267200,2025-05-15,Fraxlend,3560.0
1747267200,2025-05-15,Frax Swap,7692.0
1747267200,2025-05-15,Frax Ether,161710.0
1747353600,2025-05-16,Frax,2417.0
1747353600,2025-05-16,Fraxlend,3232.0
1747353600,2025-05-16,Frax Swap,3472.0
1747353600,2025-05-16,Frax Ether,0.0
1747440000,2025-05-17,Frax,758.0
1747440000,2025-05-17,Fraxlend,2906.0
1747440000,2025-05-17,Frax Swap,6450.0
1747440000,2025-05-17,Frax Ether,0.0
1747526400,2025-05-18,Frax,2179.0
1747526400,2025-05-18,Fraxlend,3059.0
1747526400,2025-05-18,Frax Swap,13286.0
1747526400,2025-05-18,Frax Ether,0.0
1747612800,2025-05-19,Frax,4323.0
1747612800,2025-05-19,Fraxlend,4924.0
1747612800,2025-05-19,Frax Swap,10603.0
1747612800,2025-05-19,Frax Ether,0.0
1747699200,2025-05-20,Frax,0.0
1747699200,2025-05-20,Fraxlend,1562.0
1747699200,2025-05-20,Frax Swap,12701.0
